distance,delta
0.175394,-0.00351911
0.422471,-0.00840898
0.691824,-0.00432425
0.158562,-0.0101246
0.157371,-0.00112062
0.531576,-0.00813852
0.362822,0.0043657
0.455626,-0.00640684
0.194316,-0.00681553
0.15742,-0.00116999
0.646949,0.00148845
0.329059,0.0068788
0.236267,-0.00189198
0.337504,-0.00937873
0.335045,-0.0147326
0.246227,-0.00403947
0.191117,-0.0192422
0.137278,-0.00446523
0.292417,-0.00335434
0.583754,0.00999563
0.257586,0.000226402
0.313143,-0.00845541
0.390426,0.000198947
0.37553,-0.000530422
0.201426,0.0173237
0.266717,-0.00109168
0.297521,-0.00845885
0.233032,-0.00646936
0.152645,-0.00420783
0.225343,-0.0144059
0.317355,-0.0126674
0.181993,-0.0101179
0.553377,-0.0221267
0.710313,-0.00718829
0.716527,0.00222328
0.214064,-0.0031268
0.282023,-0.0163981
0.174968,0.0125323
0.47557,0.000992767
0.0872425,0.00650752
0.245373,0.0124393
0.173385,0.00630201
0.449033,0.0197167
0.0753893,0.0027357
0.173947,-0.00207224
0.232019,0.00235562
0.120671,0.00432901
0.191031,-0.00353062
0.303308,-0.00643288
0.532157,0.0069054
0.200486,0.0104516
0.143183,-0.00255772
0.155282,0.00487442
0.405886,-0.0230736
0.175399,-0.00352389
0.30244,-0.00556514
0.454556,-0.0170561
0.46157,-0.0162576
0.355526,0.0038486
0.117473,-0.00809769
0.247656,-0.013281
0.452849,0.000276092
0.223831,0.00273103
0.235368,-0.00880595
0.505747,0.00987827
0.217013,0.00954925
0.526231,-0.00279385
0.329755,-0.00944217
0.753262,-0.00326195
0.10981,0.00737786
0.489204,-0.0204544
0.110313,-0.000938113
0.417277,-0.00321425
0.0634993,0.00290693
0.0731214,0.00500363
0.320077,-0.00757672
0.245523,0.00447734
0.0297,0.00155
0.248174,-0.0059865
0.284488,0.00457492
0.210619,-0.00749436
0.419349,-0.0130989
0.313667,0.0222701
0.306438,-0.001751
0.664806,-0.00464929
0.255371,-0.00537109
0.351888,-0.000325286
0.604515,0.00486034
0.215012,-0.00407428
0.161822,0.00224023
0.385075,-0.0022626
0.466123,0.0104392
0.197862,-0.010362
0.282375,0.00278131
0.272022,-0.00639691
0.596641,-0.010703
0.474476,-0.0213511
0.175434,-0.00355867
0.107439,0.00193637
0.194708,-0.00720826
0.165452,0.00642327
0.267779,0.0134715
0.766038,-0.0160377
0.158471,-0.0100331
0.182123,-0.01806
1.05816,-0.0112885
0.444892,0.00823304
0.43359,0.00390986
0.160414,0.00364815
0.26378,0.00184455
0.330135,-0.00982237
0.466234,-0.00138984
0.101135,0.000427265
0.0613068,0.0011932
0.0846781,-0.0143656
0.100014,0.00154871
0.287326,-0.0138888
0.0577323,0.00476775
0.3529,-0.0013375
0.312663,-0.0157878
0.467833,0.00872904
0.31356,0.00675221
0.25293,-0.00292969
0.101906,-0.00815614
0.205786,-0.0026611
0.130938,-0.00593807
0.267068,-0.0170682
0.192099,0.0110264
0.775304,-0.0174911
0.160812,-0.00456198
0.39775,0.000687854
0.229225,-0.0104746
0.21546,-0.00452267
0.308918,-0.0198551
0.191136,-0.0114489
0.284891,-0.00364072
0.0807581,0.0129919
0.397485,-0.0107662
0.216167,-0.00522908
0.522576,-0.030388
0.151397,0.0126651
0.145985,0.00245228
0.406191,-0.0194725
0.520575,-0.00495036
0.549464,-0.0104012
0.243675,-0.00148712
0.29292,4.89072e-05
0.0709874,-0.000674901
0.183257,0.004243
0.250488,-0.00830035
0.188636,0.00667642
0.0789627,0.0147873
0.138081,0.00254367
0.142874,-0.0256869
0.357585,-0.0138349
0.373406,-0.0296561
0.0875018,-0.00156434
0.215521,-0.00458332
0.301515,-0.0124524
0.414995,-0.000932316
0.263787,-0.00597492
0.35446,-0.00289755
0.267253,0.0022787
0.844562,-0.000811741
0.181606,0.00589442
0.209512,0.00142567
0.165513,-0.0170754
0.0879153,0.0136472
0.115863,0.00132424
0.511703,-0.011703
0.0778582,0.0158918
0.621447,-0.0120721
0.617354,-0.00797864
0.352455,-0.000892327
0.290346,-0.00128365
0.0357325,0.0111425
0.181238,-0.00936262
0.423996,-0.00993366
0.223754,0.0106212
0.479367,-0.0106175
0.82028,-0.0234054
0.150648,-0.0100227
0.177937,-0.00606179
0.439435,0.00587746
0.190881,0.004431
0.220538,-0.00178758
0.312791,-0.0159165
0.404111,-0.0017675
0.20581,0.00512756
0.302891,-0.00601579
0.447995,-0.0261204
0.206965,-0.0116522
0.25376,-0.0037601
0.32735,0.000774574
0.427873,-0.00209218
0.125176,-0.00798816
0.345429,0.0217587
0.341909,0.00184052
0.190099,-0.00259876
0.365721,0.00927917
0.40842,0.0212677
0.480365,-0.0116147
0.0948659,-0.0167409
0.504406,-0.00831193
0.291735,-0.0104853
0.164813,-0.0241883
0.134674,-0.0331115
0.103245,0.00612978
0.12611,0.00670211
0.114646,-0.00527058
0.164221,0.0154665
0.13081,0.0176276
0.596118,-0.0023676
0.210533,-0.0035017
0.16391,0.0157776
0.242187,-0.0156245
0.203276,-0.000150955
0.395106,0.00723732
0.582205,-0.0197046
0.38549,-0.01049
0.148389,4.81514e-05
0.467424,0.00132571
0.197362,-0.00204973
0.494396,-0.0178337
0.237056,-0.0104935
0.373187,0.00181297
0.119673,-0.0181105
0.710313,-0.00718829
0.249672,0.00814051
0.480501,-0.0117515
0.316635,-0.0119479
0.69232,-0.00481967
0.387052,-0.00423986
0.18643,0.00888204
0.0956031,0.00595945
0.219931,-0.0011813
0.150655,0.00559469
0.315468,-0.0107808
0.129305,-0.00430467
0.0306584,0.00840414
0.40841,-0.00997245
0.0742181,0.00390689
0.209672,0.009078
0.643228,-0.0182283
0.148845,-0.00821972
0.210048,0.0165149
0.235298,-0.0165481
0.119579,-0.00239148
0.198537,-0.00322412
0.345467,0.013908
0.674372,-0.0103092
0.810956,-0.00626897
0.388772,-0.013772
0.284391,-0.0109533
0.287305,0.00175794
0.147541,0.000896065
0.531804,-0.00836611
0.283839,-0.00258894
0.585748,-0.0232483
0.455026,0.00591146
0.429143,0.0161699
0.0957761,0.00578643
0.0818192,0.00411826
0.217749,0.00100069
0.580213,-0.00208776
0.627439,-0.0102512
0.3732,-0.00601278
0.248146,0.0018542
0.0642706,0.00604186
0.33886,-0.00292233
0.496544,-0.0199812
0.237326,-0.0185755
0.856419,-0.00485655
0.151349,0.0127134
0.392944,-0.00231867
0.228843,0.00553184
0.300188,0.00449959
0.0502629,0.00442456
0.357249,0.00993833
0.560471,-0.0214083
0.10205,-0.00830049
0.313923,-0.00532945
0.33683,-0.0165174
0.24781,0.00219034
0.307599,-0.00291152
0.448448,0.00467662
0.142583,0.005855
0.201232,0.00189324
0.174592,0.0050956
0.326098,0.0020274
0.210921,1.64794e-05
0.370766,0.00423379
0.250296,0.0153293
0.268969,-0.0111565
0.467702,-0.00676441
0.192627,0.0104984
0.356744,0.00263068
0.567594,-0.0129066
0.169401,-0.00533817
0.133691,-0.0086911
1.05816,-0.0112885
0.085305,0.008445
0.260246,0.00537914
0.327424,-0.00320492
0.268446,-0.00282143
0.13674,-0.00392771
0.399454,-0.00882921
0.321428,-0.00111529
0.157286,0.00677634
0.269019,-0.0112065
0.35655,0.00673121
0.64123,0.0228329
0.12091,0.00408971
0.274476,-0.00885115
0.0850409,-0.00691585
0.447562,-0.00224957
0.406332,-8.21252e-05
0.222135,-0.00338526
0.137855,-0.00504277
0.120631,0.0043694
0.451391,-0.0295163
0.24802,-0.00583218
0.316012,0.00430073
0.152824,0.0112389
0.320597,-0.00809731
0.0531659,-0.0141034
0.318962,-0.00646184
0.230249,-0.0114986
0.391109,-0.000484179
0.0387779,0.00809707
0.286204,0.00285845
0.00113258,0.00667992
0.264688,0.000936948
0.193064,-0.00165817
0.177261,-0.0131986
0.18653,-0.0107486
0.0726529,0.0132846
0.150181,-0.00174357
0.431458,-0.00958323
0.244686,0.00531375
0.962314,-0.0170013
0.192641,-0.0129536
0.413665,0.00039783
0.499694,-0.00750674
0.173295,0.00639281
0.115841,0.0169719
0.119936,-0.00274819
0.393511,0.0127392
0.466988,-0.0138627
0.245477,0.00452265
0.20964,0.00910999
0.174327,0.00145414
0.496119,0.00388145
0.244864,-0.010489
0.2123,0.00254357
0.0852866,-0.00716164
0.124693,-0.003599
0.189307,-0.00180738
0.307942,-0.011067
0.331462,0.00447556
0.608182,-0.00661995
0.399854,-0.00922902
0.38463,-0.00963038
0.151761,-0.00332394
0.144095,-0.0112826
0.538474,0.00840062
0.14377,0.00466733
0.218711,3.92307e-05
0.167603,0.0198971
0.330802,-0.00267652
0.541626,-0.00256314
0.499745,-0.0153701
0.119013,0.0137995
0.189247,-0.00955953
0.117123,0.0235016
0.264017,0.00160834
0.200027,0.0109103
0.28612,0.010755
0.218523,0.000227193
0.181482,-0.00570051
0.104372,0.00500323
0.339724,-0.00378663
0.328094,3.09243e-05
0.569082,-0.00267593
0.0722837,-0.00197122
0.0215959,0.00184162
0.209658,-0.00262688
0.160448,0.0114273
0.296072,0.000802763
0.248512,0.00930011
0.198363,-0.0108626
0.468693,0.0156818
0.3932,-0.0182001
0.231583,0.00279153
0.469797,-0.0166718
0.225631,0.000931671
0.493885,-0.00169748
0.210366,0.0240088
0.572893,-0.0103926
0.196809,-0.0014966
0.451245,-0.00593201
0.100549,0.00101322
0.375458,-0.000458371
0.447644,-0.0140501
0.347181,0.00438194
0.517195,-0.00156969
0.516395,0.00313675
0.248732,-0.00654434
0.196304,-0.00489766
0.683338,-0.00755632
0.254096,0.00371647
0.497645,0.0101679
0.0762565,0.00186851
0.657305,-0.00105481
0.347015,-0.0188898
0.244768,0.00523224
0.691952,-0.0122649
0.222725,0.00383779
0.572403,-0.017715
0.261641,-0.0116408
0.342864,-0.014739
0.103262,-0.00169961
0.328583,-0.000457693
0.206648,-0.0269603
0.0886714,0.00507858
0.197867,0.00525757
0.364884,-0.00550941
0.941325,-0.0194498
0.397127,-0.00650157
0.101763,-0.0236381
0.348918,-0.0207933
0.172372,-0.0161218
0.188262,0.00705071
0.32788,0.00805737
0.12529,-0.000290176
0.694418,0.000894029
0.589974,-0.0040363
0.376105,-0.00891716
0.241564,0.00062347
0.250173,-0.000172766
0.138868,0.00956949
0.269691,0.0115585
0.310319,0.00218086
0.0869051,-0.000967574
0.311381,-0.00669356
0.420552,-0.0221145
0.475129,0.0014332
0.313895,-0.00530113
0.299171,0.021141
0.212677,0.00607283
0.148698,-0.000260442
0.269761,0.00758313
0.132711,0.00010116
0.136275,0.0043501
0.242913,-0.00853772
0.380331,0.00248173
0.256244,-0.00624365
0.178478,0.0012094
0.247375,-0.00518739
0.540631,-0.0171934
0.0677905,-0.00529045
0.0199999,0.00343759
0.358919,-0.00735647
0.705908,-0.0105958
0.237427,-0.018677
0.0870378,-0.00891279
0.207673,0.00326469
0.575742,-0.0132416
0.327073,-0.00676056
0.518832,-0.00320712
0.10296,-0.00920998
0.549921,-0.0108589
0.475487,-0.0067368
0.4551,-0.0175998
0.394351,-0.0037256
0.188103,-0.00841578
0.305616,-0.00874067
0.343659,-0.0155341
0.364345,-0.00496952
0.155348,-0.00691037
0.351316,-0.0114727
0.00878891,-0.00097641
0.278384,0.0184907
0.569462,0.000850885
0.227212,-0.00455587
0.238615,0.0113846
0.268529,0.00490879
0.237191,0.00499659
0.13064,-0.00563981
0.360188,-0.000812864
0.25669,0.00112212
0.260966,-0.00315333
0.200733,0.0102049
0.203215,-0.00790221
0.489675,-0.0287379
0.513824,-0.0138244
0.343689,-0.00775151
0.389159,0.00146583
0.0949386,0.00662392
0.218825,-7.53296e-05
0.319068,0.00124494
0.0815159,0.00442163
0.293119,-0.0118691
0.185375,0.00212544
0.622325,-0.0285751
0.131936,-0.00693592
0.143852,-0.0110399
0.581818,-0.0115055
0.282423,0.00663911
0.243697,-0.0132281
0.0368087,0.00225378
0.171843,0.015657
0.142537,0.013713
0.41991,0.00977793
0.165452,0.00642327
0.246114,0.0195105
0.372028,-0.0204658
0.389312,-0.00649904
1.0592,0.00330212
0.606807,0.00256844
0.0762778,-0.00596527
0.236572,0.00561548
0.169115,-0.00505296
0.0573668,0.0129457
0.222996,-0.0120582
0.153015,0.0110479
0.121677,0.0111356
0.510311,-0.00249894
0.161012,0.0108626
0.68659,-0.00690289
0.211303,-0.0316157
0.247154,0.00284604
0.510228,-0.010228
0.211594,-0.00846945
0.301726,-0.00485064
0.28714,0.0019222
0.422614,0.00707359
0.0986329,-0.000976614
0.668599,-0.012349
0.15819,0.00587225
0.63938,-0.00656756
0.159501,-0.00325103
0.0922508,-0.00631334
0.123228,0.00177191
0.99824,-0.0294899
0.607581,-0.00601847
0.297613,-0.0163627
0.340054,0.00369573
0.150691,-0.00225314
0.262775,-0.00496216
0.274861,0.00638873
0.0717167,0.0142208
0.236062,-0.0094991
0.515945,-0.000320038
0.296879,-4.3452e-06
0.526354,-0.0185414
0.562869,0.00744336
0.168276,-0.0198385
0.183574,0.00392632
0.377389,-0.0102018
0.218783,-3.33925e-05
0.168733,-0.0046701
0.328826,0.00711169
0.233879,0.000495522
0.172641,-0.00467274
0.431148,-0.00927269
0.0760207,0.00991678
0.626072,-0.00888414
0.546784,-0.00381536
0.173899,-0.00202353
0.128391,-0.00729695
0.27989,-0.0103583
0.463315,0.00543463
0.402409,0.011654
0.292521,-0.0112714
0.182993,0.00450688
0.121905,-0.0125296
0.239515,-0.0207645
0.357625,-0.0138754
0.411652,0.0102235
0.13365,-0.000837373
0.593489,-0.0153645
0.150127,0.0061232
0.311114,-0.00642661
0.550746,-0.0155897
0.357852,0.00933532
0.345775,-0.0176501
0.400704,0.00554614
0.361374,-0.00199878
0.567757,0.00255547
0.467285,0.00146528
0.382696,0.000116805
0.32184,0.00628451
0.222806,-0.0196806
0.253771,-0.0115831
0.078737,0.00720052
0.400203,-0.00957803
0.289408,-0.0237831
0.328458,0.00357362
0.283595,0.0132796
0.218564,0.00799882
0.23525,-0.0165002
0.327975,-0.00766227
0.273543,-0.00791792
0.0847517,0.0168108
0.203024,0.0157257
0.269253,0.00418477
0.0813921,-0.00326711
0.239141,0.00304646
0.174874,-0.00299884
0.234964,-0.016214
0.0802463,-0.00993381
0.379187,-0.00418652
0.192387,-0.00488707
0.675957,-0.0118943
0.764941,-0.00712835
0.330252,-0.0333769
0.118662,0.0141501
0.10628,-0.0203427
0.144638,-0.0118258
0.384628,-0.0174401
0.21971,0.00685207
0.417732,-0.00366963
0.0792701,-0.00114509
0.117772,-0.000584335
0.531565,-0.0159399
0.506371,-0.014184
0.051693,0.00299454
0.0557152,-0.00884022
0.0824811,0.0034564
0.625917,-0.0165415
0.102426,-0.000863711
0.352562,-0.0205312
0.10765,0.00172495
0.232759,0.00161646
0.394225,0.00421212
0.280886,-0.00744883
0.450774,0.0101634
0.18753,-0.00784208
0.0795751,0.00636236
0.660322,0.00374074
0.15675,-0.00440652
0.34112,0.00262953
0.355547,0.0038278
0.229328,-0.00276535
0.594468,-0.00853061
0.210065,-0.00693986
0.173274,-0.00139906
0.166223,0.00565232
0.0850578,0.00869222
0.658012,-0.00957445
0.342358,0.00139159
0.19731,-0.00980965
0.201096,-0.00187749
0.239613,0.00257464
0.267775,0.00566293
0.205051,0.0136992
0.566815,0.00349706
0.138328,0.00229653
0.0590553,-0.00436781
0.347391,0.00417136
0.180976,-0.00910061
0.315511,-0.0108239
0.224064,0.00249834
0.60048,-0.00672987
0.525436,-0.00981053
0.195605,-0.0237298
0.375416,-0.000415599
0.47893,-0.0179928
0.166845,-0.00278228
0.482113,-0.00555023
0.0825784,-0.00445335
0.200069,-0.0125689
0.284362,0.00470089
0.283516,0.00554607
0.253887,-0.00779375
0.137355,0.0110825
0.273456,-0.00783079
0.0908013,-0.00486385
0.318479,-0.00597892
0.414166,-0.00010379
0.433945,-0.00425719
0.156498,-0.000247665
0.183583,0.0039166
0.537405,-0.0139678
0.378738,0.0118875
0.118233,-0.00104552
0.268698,-0.0108859
0.141625,-0.00881271
0.358881,0.000493957
0.657613,-0.00136348
0.253594,-0.0114065
0.447379,-0.00987872
0.245081,-0.00289329
0.508664,-0.000851888
0.24028,-0.00199838
0.224845,-0.00218905
0.259317,0.00630778
0.353587,0.00188129
0.131918,0.000894361
0.0649496,-0.00244961
0.0519512,-0.0285137
0.190978,-0.0112905
0.258646,-0.00864595
0.19584,-0.0239653
0.436181,-0.00649327
0.136283,-0.00347055
0.280424,0.000825899
0.29639,0.00829725
0.0289663,0.0100962
0.302105,0.00258284
0.306563,-0.00187534
0.217786,0.0087769
0.345519,0.00213678
0.360726,-0.0091638
0.171237,-0.0149875
0.301428,0.00325917
0.261716,0.00390871
0.167578,-0.00351509
0.474447,-0.00569651
0.650752,-0.00622115
0.523389,-0.0233889
0.0881269,-0.00218936
0.233007,0.00136751
0.039573,0.00730196
0.0922308,-0.00629331
0.226977,-0.000414201
0.900465,-0.00202705
0.470999,-0.0100614
0.521867,-0.0140544
0.366254,-0.00687928
0.24819,0.00180955
0.330499,-0.0179995
0.490292,-0.00591736
0.225357,-0.00660735
0.0243986,0.00685136
0.196891,-0.00157812
0.104583,-0.0186451
0.0683731,-0.0058731
0.438265,-0.000765049
0.173437,0.0140627
0.342889,-0.00695107
0.259388,-0.00157578
0.356451,-0.0127005
0.159919,-0.00366884
0.16861,0.0110778
0.625452,-0.0121706
0.211512,-0.00057427
0.377526,0.0130994
0.352635,-0.00888549
0.137656,0.00296949
0.438228,-0.000728004
0.247296,0.00270365
0.19119,-0.00368991
0.465196,0.00355419
0.0484133,-0.00153834
0.126078,0.00673492
0.395839,-0.00521358
0.705363,-0.0100501
0.124728,-0.0153533
0.239105,0.0108953
0.478116,-0.00936611
0.429491,0.000196031
0.125281,-0.00418687
0.25068,-0.0241179
0.197873,-0.0181859
0.449712,-0.0122118
0.197945,0.00517977
0.528835,-0.00539728
0.138274,-0.00546145
0.0900014,0.00374859
0.379633,-0.012445
0.47908,-0.0025179
0.983408,0.000967162
0.38774,-0.0127397
0.942561,0.00275174
0.192337,-0.000931153
0.523926,-0.0161139
0.196663,-0.00135023
0.133947,0.00277189
0.141268,-0.000642529
0.0528885,-0.00601352
0.195789,-0.000476155
0.364469,-0.0207192
0.400247,-0.0174343
0.0441614,0.00271361
0.26282,-0.00500701
0.23525,0.0147503
0.155085,0.0011652
0.22011,0.00645254
0.357197,0.00217769
0.551435,0.0110652
0.146721,0.00952926
0.150666,-0.00222825
0.339015,-0.00307732
0.163813,0.00806204
0.243982,-0.00179443
0.543468,-0.00440514
0.245747,-0.00355942
0.341112,0.0104501
0.385793,-0.00298097
0.0549082,-0.000220748
0.425209,0.00447866
0.186826,-0.0149514
0.310162,0.00233792
0.20408,-0.000954983
0.171957,-0.00789442
0.242962,-0.000774867
0.108742,0.000632676
0.214936,-0.00399809
0.125629,-0.0240666
0.547516,0.00717116
0.3724,-0.0130246
0.305831,-0.0089562
0.205166,-0.00985395
0.0320284,0.0148466
0.152258,0.00399181
0.144478,-0.00385262
0.22348,-0.00473012
0.218425,-0.0152997
0.144495,0.00394273
0.125214,-0.00802666
0.148081,0.000356195
0.298994,-0.00211908
0.168159,-0.0119088
0.166882,-0.00281904
0.563841,-0.00134139
0.185775,0.00172474
0.223939,0.00262342
0.064144,-0.00555021
0.25392,-1.40971e-05
0.188974,-0.0170986
0.166522,0.0131657
0.186675,0.00863744
0.112638,0.00454904
0.136672,-0.0116722
0.0454719,0.00140309
0.0401211,0.00675387
0.342764,-0.0068267
0.446976,-0.0016637
0.23847,-0.000189172
0.249874,0.000125522
0.200149,-0.000930697
0.115856,0.0247687
0.0681854,0.00993959
0.122279,-0.00509151
0.389754,-0.0108476
0.152713,-0.00427542
0.402347,-0.0195342
0.255465,0.0023479
0.212677,0.00607283
0.29657,-0.0153201
0.0775678,0.00836968
0.520017,-0.00439244
0.252046,-0.00204612
0.198385,0.00474006
0.0707903,-0.000477803
0.143432,0.00500532
0.313365,0.0108541
0.160629,0.00343382
0.111918,0.0130824
0.423634,-0.00175866
0.373843,-0.0144679
0.236388,0.00579971
0.12404,0.000959844
0.113074,-0.00369853
0.486623,-0.00224775
0.27553,-0.0138108
0.309662,-0.00497442
0.270225,-0.00460004
0.275752,0.00549755
0.456098,-0.0185975
0.343638,0.00792456
0.303593,-0.00671835
0.193551,-0.00605131
0.370131,0.00486889
0.122499,0.00250108
0.353667,0.00570837
0.572576,-0.00226332
0.777312,-0.0116868
0.139593,0.00884428
0.272316,0.00893409
0.186126,-0.00643884
0.362951,0.00423604
0.436286,0.00902649
0.158325,0.00573733
0.192001,-0.0162198
0.557469,-0.00278127
0.215038,-0.0119134
0.162935,0.00112796
0.0937576,0.00389867
0.258899,-0.00108694
0.334192,-0.00606679
0.681684,0.00190935
0.257941,-0.00794074
0.254939,0.0184982
0.121891,-0.0125158
0.0581515,0.0043485
0.532639,-0.0092018
0.275713,-0.0022755
0.228152,-0.00940241
0.481661,-0.00509896
0.0399271,0.0147604
0.224962,0.00160014
0.0842864,0.00165107
0.101479,8.30534e-05
0.155242,-0.00289817
0.244004,-0.00181621
0.303902,-0.00312056
0.599834,-0.00608376
0.0992709,0.00619784
0.150406,-0.00978137
0.343034,-0.00709653
0.128222,-0.0032222
0.210929,8.35564e-06
0.34658,0.00498242
0.615935,0.0168775
0.330917,-0.0106048
0.243267,-0.00107918
0.33059,-0.0180901
0.0790503,-0.000925292
0.151377,0.0126854
0.287937,-0.00668656
0.595619,-0.00968161
0.0693064,0.00100611
0.222212,-0.0112744
0.675478,-0.0192283
0.0364435,0.0104315
0.110184,0.00700394
0.273202,-0.00757728
0.394828,-0.00420268
0.525487,-0.0137686
0.509414,-0.00941421
0.855985,-0.0200477
0.123482,-0.00238819
0.705669,-0.0181695
0.321961,0.00616374
0.485598,-0.00122344
0.111113,0.0216995
0.137104,0.0113338
0.308427,0.0118858
0.582205,-0.0197046
0.404436,-0.00599861
0.247123,-0.0127484
0.698646,-0.0111459
0.802616,-0.0135538
0.0357112,0.00335125
0.271239,-0.00561438
0.188695,-0.00900799
0.590587,-0.0202742
0.460433,0.00441038
0.26145,-0.0114496
0.16184,-0.00168373
0.0626086,-0.000108638
0.334783,0.00896701
0.169266,-0.00520398
0.677935,-0.00606047
0.57547,-0.0207824
0.0791448,0.0146052
0.0688566,-0.00245035
0.196864,-0.00155199
0.128624,0.00418876
0.242181,6.68976e-06
0.321485,-0.0089854
0.135043,-0.010043
0.0278702,0.00337985
0.338232,-0.002294
0.110107,0.00708018
0.177689,-0.0058144
0.259717,-0.00971728
0.0922734,0.00928912
0.434589,-0.0127137
0.122125,-0.00493749
0.394332,0.0119179
0.291317,-0.0061612
0.147353,0.00499026
0.284392,0.000764105
0.0392609,-0.000198408
0.180982,-0.00129494
0.0641525,0.00616005
0.255959,-0.0059589
0.240067,0.00212064
0.247665,0.0023353
0.13233,-0.00732972
0.592629,-0.0145039
0.223532,-0.00478216
0.314628,-0.00212776
0.186022,0.00147805
0.264325,-0.00651291
0.148112,0.000325247
0.392084,-0.00145926
0.0756438,0.00248123
0.086312,0.00743804
0.256035,0.00958999
0.180057,-0.00818238
0.123339,0.00166113
0.259505,-0.0251303
0.826661,0.00927619
0.136901,0.0193488
0.248762,-0.0221991
0.475063,-0.00631331
0.239427,0.00276035
0.221999,-0.0188741
0.324797,-0.0201097
0.256083,-0.00608306
0.251591,0.00622164
0.159927,-0.0036769
0.325209,-0.0127091
0.338192,0.00555798
0.0513292,-0.00445422
0.130854,-0.00585414
0.157958,0.00610474
0.508494,-0.00849406
0.0671543,-0.00465433
0.0694222,0.0165153
0.444641,0.00848365
0.340951,0.00279899
0.126291,0.0143337
0.404705,-0.0140801
0.354214,-0.010464
0.198476,0.00464861
0.299551,0.00513649
0.310131,-0.0132561
0.533176,-0.0097381
0.450472,0.0104655
0.389648,-0.00683516
0.482688,0.00949973
0.0316873,-0.00824983
0.272705,0.000732311
0.139342,0.00909525
0.399678,-0.00905311
0.558641,0.0116712
0.151734,-0.0032963
0.632701,0.000111128
0.330826,-0.0105139
0.436451,-0.0223881
0.393833,-0.0227395
0.298078,-0.0090156
0.438906,-0.0170309
0.231463,-0.000994397
0.273022,0.000415007
0.235939,0.00234208
0.457431,0.00350622
0.236267,-0.00189198
0.133075,0.023175
0.234658,0.00752988
0.271049,-0.00542404
0.40001,0.0218654
0.172308,0.00737953
0.255766,-0.00576613
0.0711236,0.00309512
0.215573,-0.0124479
0.61427,-0.0205198
0.135556,-0.0183686
0.465577,-0.0124519
0.538156,-0.0147182
0.6399,-0.022713
0.277986,0.00326396
0.763076,-0.00526307
0.224088,-0.0131503
0.502969,-0.0107813
0.215205,0.00354513
0.182853,-0.0109784
0.522613,-0.00698787
0.287439,-0.00618914
0.303493,0.00119499
0.125845,-0.00475104
0.163661,0.0160261
0.0794606,-0.00133564
0.20916,0.00177753
0.457683,-0.0279956
0.223612,0.00295013
0.0674392,-0.00493917
0.439071,-0.00938342
0.0823103,-0.00418533
0.336053,0.00769676
0.217537,-0.0144123
0.342052,0.00951027
0.230243,-0.00368082
0.0984624,-0.00861866
0.128129,0.0124963
0.479976,-0.0190382
0.523339,-0.0155265
0.360549,-0.00898608
0.421018,-0.00695597
0.0773689,0.00856857
0.154809,-0.0141844
0.14924,-0.000802975
0.202003,-0.0145035
0.289354,-0.000291151
0.172986,-0.00111115
0.106197,-0.0124473
0.275065,0.00618535
0.504749,0.0108764
0.395818,0.00261997
0.798621,-0.00565215
0.450962,0.00216328
0.158488,-0.00223784
0.51735,-0.0173495
0.388823,0.00961407
0.555455,-0.012486
0.0744064,0.00371856
0.0494281,0.00525935
0.379734,-0.00864002
0.882851,-0.0156639
0.308084,-0.0190211
0.341699,0.00205052
0.343009,-0.00707114
0.302917,-0.00604154
0.371903,-0.00471548
0.131936,-0.00693592
0.167656,-0.00359336
0.559016,-0.0199537
0.366695,0.000492279
0.470137,-0.017012
0.308499,0.0118139
0.304574,-0.00769858
0.223788,-0.0362881
0.1992,0.00392526
0.127069,-0.00206919
0.348177,-0.00833302
0.286208,0.0106674
0.161467,0.0182206
0.0438722,-0.00480974
0.137669,0.00295572
0.396062,0.0023754
0.268753,-0.0031279
0.327344,-0.00703109
0.112274,0.00100748
0.390194,0.00824345
0.44869,-0.0190026
0.138167,0.0102703
0.217133,0.00161677
0.253037,-0.00303741
0.34306,-0.00712266
0.151531,0.00471911
0.252711,0.00119574
0.273613,-0.0001759
0.152566,-0.00412827
0.214465,0.000378413
0.127941,0.00487166
0.103916,0.0132717
0.24493,-0.00274218
0.613214,6.72338e-05
0.050534,-0.0114715
0.442192,-0.00469189
0.209891,0.0010467
0.264457,-0.00664484
0.0184814,-0.0184814
0.116701,-0.00341928
0.265379,0.0080588
0.0748645,-0.00455195
0.15687,-0.00843284
0.412251,-0.0138135
0.322582,-0.0178948
0.377849,0.0127757
0.196906,-0.00940568
0.301868,0.00281926
0.116701,-0.00341928
0.36292,-0.00354473
0.310918,0.00158196
0.370053,-0.00286548
0.361913,0.00527415
0.237225,0.0127745
0.170128,0.00174739
0.0993655,0.00219695
0.146612,-0.00208124
0.283203,-0.00976543
0.339668,-0.00373083
0.411461,0.00260148
0.213277,-0.0101525
0.397746,-0.00321521
0.219369,-0.000619033
0.653883,-0.0132584
0.431119,0.00638099
0.265821,0.00761636
0.0727429,0.00538207
0.193088,-0.00168201
0.250193,0.0076197
0.812705,-0.0158304
0.273668,-0.0158559
0.273247,0.00800293
0.267915,-0.0101028
0.423037,-0.0011623
0.0735165,0.0046085
0.139111,0.00151382
0.635086,-0.010086
0.275169,0.0138932
0.133075,0.00755047
0.507535,0.000277114
0.152867,0.0111952
0.830667,0.001364
0.586658,-0.0163459
0.0459451,-0.00688259
0.0836753,0.0100747
0.249554,0.00825885
0.173759,-0.00188393
