distance,delta
281.646,-9.9481e-05
279.445,0.000357309
282.265,-0.000375866
270.742,1.99475e-05
271.77,-0.000489007
273.295,0.000280976
275.807,-0.000730385
289.759,5.09441e-05
278.853,0.000136906
281.159,0.000493305
278.887,-9.24304e-05
272.953,-0.000125468
278.233,9.89322e-05
269.435,-0.000595652
270.216,0.000271174
274.45,0.00040556
276.882,0.000331204
281.472,1.0021e-05
279.325,0.000543253
262.468,-0.000472513
277.735,0.000263262
276.194,-0.000268787
282.505,-0.000172252
280.381,-0.000658145
277.872,2.26389e-05
278.28,0.00060429
277.186,-0.000431881
278.882,-0.000254499
288.817,-8.19653e-05
279.887,-0.000694417
272.507,3.91216e-06
270.442,0.000106198
277.078,0.000459112
276.115,-0.000359617
279.053,-5.55626e-05
277.911,-0.000891014
282.171,-0.000282039
282.366,0.000100848
271.568,0.000272816
279.015,-0.000244353
267.276,5.27382e-06
272.717,-0.000184323
277.336,0.000567134
269.385,2.47795e-05
284.681,0.000248577
278.625,-0.000773047
283.968,0.000137745
274.177,-0.000119726
283.436,0.000171961
281.448,0.000202044
273.49,-0.000105322
277.622,0.00033614
283.415,-5.81213e-05
267.082,0.00013903
269.8,0.000541128
269.319,0.000863382
283.125,4.80835e-05
288.343,-0.000336273
268.976,0.000206177
279.543,-0.000846473
281.037,2.81724e-05
272.057,-0.000321019
284.692,0.000763808
274.704,-8.84566e-05
276.643,0.000676351
273.444,-0.00014863
267.771,0.000296104
277.124,4.51118e-05
267.073,0.000777738
278.01,0.000348564
280.126,0.000864928
273.182,0.000798073
267.104,0.000132682
274.422,0.000487534
273.759,0.000922354
268.405,-0.000723274
276.01,-4.61637e-05
282.995,-0.000135699
276.49,-1.27434e-05
264.767,0.000277543
274.168,-0.000238508
268.723,0.000146504
277.154,-0.000692041
278.478,-0.000566673
266.887,-0.000206924
275.391,-2.26211e-06
272.306,-0.000430666
270.387,2.88356e-05
278.965,-0.000397781
280.182,2.14798e-06
286.084,0.000246015
274.659,-9.83976e-05
266.707,-0.000165069
274.323,0.000381595
277.851,-0.000175979
279.218,-0.000243968
276.839,-2.71483e-05
283.835,-0.000728142
278.335,0.000343992
282.904,-0.000215859
276.08,-0.000471382
268.254,-0.000500033
275.091,0.000686692
270.97,-0.000182203
276.616,0.000643405
283.88,-0.00107085
276.076,-0.000239162
286.358,0.000322571
278.459,-0.000259077
282.019,0.000242926
267.944,-1.80323e-05
278.441,-0.000336341
275.673,-0.00100036
282.093,-6.25143e-05
275.859,0.000288239
282.071,0.000806659
285.261,-0.000408489
266.919,0.000162019
278.514,6.30956e-05
269.785,-0.000526716
282.582,-0.000567306
277.882,0.000346249
280.365,-0.000672353
271.034,-0.000582314
284.608,-5.6578e-05
276.708,0.000155973
284.331,0.000711976
274.383,-0.000319858
268.562,0.000274961
286.387,-4.85336e-05
280.805,0.000905205
280.367,-0.000811873
276.199,-0.00027969
277.143,0.000189683
269.796,-6.5743e-05
274.45,-0.00053482
271.903,0.000323859
276.257,0.000443633
269.159,-0.000212415
274.128,-0.000315592
280.44,0.000305118
275.72,0.00029223
284.255,-0.000896155
274.855,0.00050509
277.572,-0.000301105
282.76,-6.6968e-06
269.874,-0.000497772
280.352,0.000471942
287.546,-5.38803e-05
268.76,0.000123512
287.755,-5.21063e-05
278.894,-0.000209097
270.509,-0.000575712
277.154,0.000191133
268.166,8.63381e-05
275.48,0.000507192
283.878,-0.000910841
267.335,0.000154041
279.672,-0.000377762
269.785,-0.000526716
271.577,-0.000629191
277.469,0.000550481
271.726,0.00105607
281.339,0.000551897
271.709,-0.000475517
265.87,-0.000667077
272.068,5.41651e-05
274.765,0.000169819
273.815,0.000689994
276.888,-0.000830574
270.722,-0.000848224
275.376,-0.000719594
274.476,0.000281399
261.343,-0.000137897
283.836,-0.000949621
284.366,0.00034488
271.704,0.000440259
281.611,-0.00020662
277.37,0.000179774
267.531,-2.00492e-05
272.85,0.000810351
273.576,0.000426598
267.645,-0.00096206
278.448,0.00042617
288.313,-0.000872636
271.501,-0.000358604
274.495,0.000328167
272.693,-0.000553566
274.546,0.000166543
284.245,0.000638346
273.604,0.000432171
268.122,0.000425962
276.222,0.00106511
280.374,0.000123993
274.009,-0.000394834
279.367,0.000186374
279.034,7.32007e-05
284.259,7.74753e-05
283.14,-0.000425409
282.952,-0.000346629
266.377,0.000606194
272.437,0.000112428
274.51,-0.000225183
286.933,-0.0003786
273.88,-0.000162671
267.388,-0.000178867
269.708,-0.000176871
274.418,-0.000121547
269.882,0.000288635
273.612,8.98529e-05
270.207,-9.38415e-06
278.166,0.000799366
274.14,-0.000389381
278.357,-9.09084e-05
271.839,-0.00077451
266.868,0.000874749
275.885,9.17712e-05
276.526,0.00106677
278.529,-0.00032048
272.752,-0.000747373
267.922,0.000442982
272.86,0.000753284
278.84,-8.21227e-05
274.076,0.000476697
276.28,0.00011147
271.084,0.000229909
269.162,-0.000538256
270.632,0.000893612
275.377,-3.39427e-05
279.342,0.000395045
275.944,-0.00090382
268.47,0.000104403
284.507,-0.000391105
279.812,-0.000232385
276.443,9.70136e-05
272.42,-0.000634165
271.712,0.000474284
270.737,-0.000518552
281.685,0.000197623
275.828,-0.000497393
286.013,0.000476799
274.075,7.65081e-06
277.856,-0.000215598
274.603,-0.000727043
267.317,0.000605522
271.129,9.89886e-05
272.579,2.46496e-07
272.972,-0.00052135
274.53,-0.000560713
266.722,-0.000898534
272.107,0.000492981
277.344,0.000336687
265.828,-0.000388997
278.605,0.000545303
283.084,0.000107751
270.354,-0.000277443
273.886,-0.000891898
276.228,0.000157471
273.662,-0.000859576
283.056,0.00020706
274.32,0.000182358
275.793,-0.00054506
278.17,0.000262017
274.279,-0.000815149
273.55,0.000393098
285.592,0.000811517
273.101,-0.00018853
275.469,-0.000149449
274.474,0.000327578
278.361,-0.00016924
280.045,-0.000290376
274.624,0.00025865
268.122,0.000511563
274.772,-8.71041e-05
271.902,0.000148759
285.015,2.46011e-05
264.306,0.000272573
269.115,-0.000124343
278.466,-0.000263068
283.839,-0.000482293
287.437,-0.000617177
287.893,0.000433117
274.246,-0.000411337
274.216,-0.000704322
282.773,0.00011855
271.468,-0.000556539
276.396,-0.000502547
283.279,8.26176e-05
282.864,-0.000345628
263.966,-0.000144742
278.663,-0.000464148
285.078,0.00025198
278.955,0.000594708
289.802,-0.000205286
278.216,-0.000372832
272.445,0.000118836
269.266,0.000369768
279.873,0.000166165
277.986,-7.66246e-05
276.402,-0.000963316
280.696,-0.000238531
272.731,-0.000331082
281.268,-0.000100186
280.004,-0.000381662
276.464,-3.12934e-05
277.089,8.64842e-05
286.613,-0.00063244
273.198,-0.00020173
287.059,-0.000256684
280.958,0.00021238
268.897,-0.000239221
275.278,4.7133e-05
260.769,-0.000878666
273.314,0.000157092
280.932,-0.000327504
277.088,0.000176595
283.898,-0.000817263
281.98,-0.0004261
278.99,-0.000217737
271.332,0.000224653
281.437,6.53785e-06
281.013,-0.00052412
274.133,-0.000334525
278.72,0.000689381
276.144,0.000219245
277.129,-0.000324467
276.054,-0.000225278
278.991,8.97005e-05
275.33,-0.000567549
270.426,0.000202943
280.302,-0.000682785
275.694,-0.000612168
268.9,-0.000202643
272.349,0.000275151
273.128,0.000224376
274.541,-0.000407456
265.601,-0.000166611
276.989,-0.000602365
271.243,-0.000100408
280.355,-0.000334583
277.17,0.000727472
277.518,0.000285938
273.228,0.000216952
273.403,-0.000195608
265.566,-0.000982262
274.684,0.00060556
272.485,-8.65191e-05
279.831,-0.000535206
272.611,-0.000282169
271.98,-0.000890759
285.494,0.000547924
275.968,0.000934071
276.402,0.000386283
277.974,0.000188804
278.527,-0.000242281
279.975,9.08221e-06
284.677,-0.000344678
271.47,-6.56776e-05
271.32,0.000178034
271.162,-0.000717252
271.962,0.000933567
271.555,0.000171987
282.152,9.34093e-05
276.49,-0.000160696
280.777,0.000428829
271.832,-0.000322336
267.77,0.000364588
276.029,0.000493988
282.475,0.000201591
265.869,0.000346872
278.186,-0.000329417
276.515,-0.000711344
278.846,-4.72249e-05
273.089,-0.000811051
273.54,-0.000112682
279.776,-0.000841131
263.707,-0.000154524
280.068,-0.000642407
277.762,0.000512214
267.739,-0.00019893
275.395,0.00069645
281.929,0.000323722
277.7,0.000800692
265.042,-0.000180334
281.342,0.000270596
281.545,-0.000791567
273.233,-0.000654331
283.243,-0.000452382
280.99,4.97729e-05
275.474,-9.33215e-05
269.631,0.000722633
275.434,6.17788e-06
272.645,-6.5988e-05
269.497,-7.10579e-06
278.231,-0.000359205
267.484,0.00014685
273.23,-0.000109629
280.612,0.000196427
282.298,7.05641e-05
276.432,-0.000197754
277.663,0.000354131
270.935,3.44233e-05
266.86,-0.000364829
278.285,-0.000631257
290.618,0.000327981
272.632,0.000356622
278.973,-0.000520821
271.925,0.000276349
272.679,0.00070988
283.766,-1.71185e-05
280.059,-2.42167e-05
284.485,-0.000857311
280.345,1.97736e-05
278.225,-0.000256094
284.889,-0.00018611
271.373,2.79516e-05
280.303,-8.82823e-05
276.767,0.000200785
287.043,4.58951e-05
286.029,-0.000279497
269.345,0.000589661
279.181,0.000568884
274.215,0.000163935
275.439,-0.000308722
278.224,-2.83344e-05
286.618,0.000932783
272.397,0.000206829
281.781,0.000252702
279.334,0.000255814
276.71,-0.000508982
273.63,-0.000145179
276.406,0.000299368
277.051,0.000363261
280.764,-0.000189701
277.669,0.000357754
275.381,-0.000298756
267.696,-0.000246317
268.427,-0.000410442
272.33,-6.11758e-05
278.431,-0.000846586
275.333,0.00122037
278.828,0.000353418
268.498,0.000722896
268.905,0.000492612
278.098,-0.000165554
276.885,8.51792e-05
273.037,3.71088e-05
286.49,0.000197997
278.024,0.000535223
271.136,0.000228648
284.982,0.00109965
283.181,0.00052171
275.339,-0.000518302
282.02,0.000137956
273.728,-3.01742e-05
262.201,5.56822e-05
275.773,-2.77127e-05
266.223,7.84117e-05
275.795,-0.000381398
269.551,-0.00114269
284.891,-0.000619068
269.031,0.000418766
272.311,-0.000115898
281.815,-0.00126085
287.442,-0.000251483
278.644,-0.000992909
269.222,-1.90239e-05
267.036,-0.000283155
276.412,-0.000559056
282.522,-0.00015982
275.717,-0.000670932
283.609,4.64476e-05
269.137,0.00109547
272.393,0.000323787
273.444,-0.000734773
283.073,-0.000744849
276.445,0.000250107
275.554,-6.13158e-05
272.126,0.000615919
279.531,-0.000245289
281.31,-0.000671144
275.757,0.000576402
274.534,0.000449764
275.24,-0.000395526
271.622,0.000111834
272.474,-0.000176707
282.241,-0.000288338
268.891,2.2735e-05
280.148,0.000870423
278.243,-0.000566047
275.011,0.00145732
268.776,-9.33046e-05
275.166,-0.000481004
268.59,-0.00013261
281.83,0.000179815
271.404,5.97368e-05
277.11,2.41548e-06
272.315,0.000625484
275.923,-0.000587293
275.976,-0.000820254
273.022,0.000500959
275.608,0.000306652
276.771,-0.00033756
281.129,0.000401825
276.288,-5.20949e-05
284.79,8.93941e-06
277.156,-0.00062871
283.171,-9.65019e-07
279.999,7.30933e-05
276.637,0.000336217
265.802,-0.000179714
280.241,-0.000130644
275.503,0.000442627
279.07,-0.00019422
284.135,0.000582197
271.88,-0.000598637
278.204,-0.000208224
279.381,0.00017934
286.08,-0.000889806
274.301,-0.000127431
279.043,0.000677463
263.445,0.000212378
276.79,-0.000630251
277.557,0.000377883
281.672,0.000359269
279.051,-0.000424884
267.228,0.000625616
272.665,-0.000221374
278.619,0.000400952
282.227,7.98862e-05
287.136,0.000420285
271.109,-0.000945641
276.224,0.000392641
282.697,0.000447255
270.899,-1.74173e-05
276.457,3.49893e-05
273.911,9.37643e-05
272.573,1.0419e-06
268.428,0.000361895
268.797,0.000480597
279.517,4.64522e-05
280.929,-0.000156305
277.578,-0.000175002
280.176,-0.000761609
275.311,-0.000339493
289.849,0.000391387
272.178,-0.000290497
280.97,-0.000296428
275.6,-0.000139651
275.454,-0.000787457
280.317,-5.22983e-05
276.24,-0.000517905
265.594,0.000562746
269.836,0.00032948
275.032,0.000492847
282.338,-0.00016858
262.49,0.000184442
269.517,0.000517767
279.538,0.000292489
280.582,0.000593921
288.263,-0.00029517
276.862,0.000181773
269.696,-0.000331225
278.092,0.00019951
274.802,0.000564449
280.477,0.000194888
279.327,-0.000345538
264.236,0.00120591
279.233,-0.000377886
276.938,-0.000225495
272.339,0.000365794
280.192,5.22977e-05
269.856,0.000490558
274.792,0.000446256
273.734,0.000741784
279.412,-1.24927e-05
278.159,0.000543371
268.901,0.000832312
270.969,0.000517806
272.724,-8.44328e-06
274.264,-0.000309133
273.953,-0.000515575
277.966,2.34932e-05
288.886,0.000730447
271.646,-0.000230786
276.107,-0.000889033
276.789,0.000421135
267.995,0.000673665
274.05,-0.000432597
274.84,-0.000498623
271.201,0.000378366
270.58,-0.000207667
274.81,0.000194403
278.382,-0.000369934
292.05,0.000234592
266.687,-0.000700562
280.329,0.000447107
278.247,-4.57706e-05
277.964,0.000374171
279.195,0.000451466
270.957,0.00038214
275.789,-0.000255044
270.392,-0.000126077
268.619,-0.000207722
277.967,-0.000146826
283.389,-0.000690599
279.696,-0.000355143
271.661,0.000122251
277.172,-3.8465e-05
278.362,0.000464975
278.042,-0.000688129
273.071,0.000424362
278.663,-8.3027e-05
268.149,-0.000194878
277.121,0.000244524
274.823,-0.000245319
268.618,-0.000135224
280.767,-0.000287861
276.049,-2.8854e-05
279.657,-7.04727e-05
277.5,-0.000258981
281.891,0.000140437
279.032,0.000276939
278.918,-0.000251472
278.549,-0.000277567
279.143,7.31502e-05
271.167,-0.000586608
272.582,-0.000176064
273.187,-0.000222291
273.233,-0.000226996
275.252,-0.00086347
272.033,0.00018162
270.304,0.000471162
275.765,-0.000200433
284.432,-0.000258598
273.257,0.000531398
267.049,0.000420268
277.213,-0.000183836
288.885,-0.000661101
274.037,0.000462829
280.103,-0.000232649
277.38,-0.000208742
278.527,0.000706491
278.951,0.000196885
269.693,-0.00049107
271.758,0.000430156
287.034,0.00045311
276.378,-0.000135645
281.839,-0.000545855
269.415,0.00045598
282.208,0.000517283
279.494,-0.000567891
266.684,0.000516461
283.53,0.000127878
269.483,3.76356e-05
269.306,0.000186586
278.724,-7.22084e-05
266.986,0.000485073
271.364,0.000484944
267.161,0.000389518
278.111,-5.70748e-05
275.128,-9.65121e-05
272.11,0.000997859
275.7,0.000206075
276.643,-0.000600616
278.753,0.000463987
281.717,-0.000205211
279.428,-0.00061849
274.65,-1.82873e-05
279.02,-0.000187652
274.919,-0.000465846
276.287,-3.14917e-05
277.128,9.52164e-05
269.241,-0.00027927
270.814,0.000201137
272.019,-0.000757051
283.725,-0.000574545
278.264,-0.00014213
274.666,-0.000325511
283.586,-0.000166665
278.303,-0.000613897
270.536,0.000617237
284.741,-5.40661e-05
278.024,-0.000512892
276.126,0.000136897
275.167,-0.000109607
271.98,0.000291847
277.686,0.000622306
273.388,0.000810071
278.792,0.00108846
270.959,-0.000331234
276.213,-0.000207578
271.581,0.000855185
274.171,0.000261087
287.849,0.00042032
281.519,-0.000276101
271.438,0.000358686
274.026,-4.69181e-05
275.484,-0.000685151
273.546,0.000114475
270.863,0.000412923
280.002,0.000197777
276.817,4.88837e-05
277.505,0.00020559
273.42,0.000571413
280.567,-0.000353584
277.377,-0.000963295
278.507,0.000227101
280.765,-3.40736e-05
270.155,-0.000371018
272.542,-0.000121175
275.312,-0.000133116
272.277,-0.000250973
291.114,-0.000598475
282.03,0.000381926
275.33,-0.0011666
274.779,-0.000578733
279.815,-0.00112896
267.026,-0.000151037
274.865,0.000349766
277.827,8.8401e-05
275.918,0.000422763
267.881,-0.000418178
278.921,-0.000524488
271.095,1.23331e-05
266.229,0.000142919
275.711,0.00028853
283.396,-0.000585468
275.932,-4.81641e-05
281.331,0.000528808
278.263,-0.000144786
271.006,-2.0334e-05
281.3,-0.000351723
281.509,-0.000806286
276.771,-0.000156222
274.74,-0.000354928
271.603,-0.000514711
277.867,1.06698e-05
277.576,-0.000504505
277.378,-7.33253e-05
272.177,-6.14251e-05
265.908,-0.000222413
273.879,6.56697e-05
278.22,7.04722e-05
276.391,-0.000118101
279.252,1.57756e-05
275.553,-0.000376236
278.85,-0.00041745
273.245,-0.00028561
275.97,-0.000303451
280.135,-0.000122094
268.389,-0.000175312
278.149,0.000249774
269.47,-4.02582e-05
286.125,0.00122891
275.956,7.28364e-05
270.943,-0.000591879
273.788,-0.000644477
272.168,0.000663218
274.037,-0.000337441
278.089,-4.82198e-05
274.765,-0.000612515
266.909,-0.000215939
276.029,-0.000686297
276.505,-0.000332626
278.757,-0.000263166
269.078,-0.000340192
278.377,-0.000278526
274.984,0.000401043
277.279,-0.000182213
274.984,-0.000329348
272.858,-0.000208744
287.132,4.4123e-05
274.577,-0.00018932
274.475,0.000664706
278.839,-0.000117659
272.447,8.0679e-06
281.349,-0.000792894
276.615,-0.000763589
279.011,0.000274255
266.884,9.11515e-06
269.44,5.72118e-05
279.034,0.000237319
281.024,0.000152586
274.017,0.000254425
282.097,0.000381863
282.468,-0.000223095
275.582,0.00096718
278.47,-0.000581402
275.698,0.000240478
272.274,-0.000680647
269.378,-0.000201939
280.577,-0.000608529
274.707,9.45441e-05
273.655,0.000379123
266.674,-0.000622461
274.765,0.000202381
275.824,0.000948812
274.571,0.000478414
272.601,-0.000204978
268.216,-0.000308663
279.379,0.000134857
275.013,0.000280619
283.734,0.000296063
272.128,0.000163543
274.405,0.000189872
273.896,0.000419391
275.965,0.000694179
278.493,3.27103e-05
275.872,-0.000164163
265.969,0.000677311
287.164,0.000358578
278.328,0.000119006
270.325,-0.000334367
280.472,0.000106875
279.433,0.0002402
276.172,0.000281147
267.132,8.1059e-07
278.766,9.15266e-05
277.729,-0.000341937
285.683,-5.98268e-05
267.133,-0.000358171
282.371,0.000108217
278.639,0.000263732
285.952,-0.000197792
271.084,0.0002282
278.319,-0.000268044
278.561,0.000204384
270.239,-0.000182044
271.006,0.000179768
279.193,-0.00039905
274.12,0.000121196
278.105,-0.000454977
281.491,-0.000683342
281.007,0.000177459
276.613,-0.000125975
281.71,-0.000182117
280.018,-1.37321e-06
274.688,-9.87062e-05
279.392,-0.000251405
279.236,-4.79708e-05
292.135,0.000467565
283.415,0.000861982
278.456,-0.000374904
273.309,-0.000664453
274.441,0.000640021
269.728,-0.000380412
278.013,-0.00040781
270.417,0.0002791
279.564,-0.000391011
281.806,1.89447e-05
282.584,0.000375577
273.359,0.000357018
278.547,0.000357151
280.276,3.04084e-05
263.715,-0.000242068
272.651,-0.000539342
280.116,-2.4714e-05
276.605,0.000654546
290.514,-0.00018135
274.664,0.000257612
276.401,-0.000777908
278.947,-9.97404e-05
275.965,0.000284656
279.413,0.00048556
272.84,0.000551978
267.917,-8.92087e-05
274.083,0.00072332
278.508,0.000370421
271.21,0.000168993
275.861,0.000399906
276.095,-0.000464293
263.61,0.000645314
283.731,0.000380062
276.557,-0.000393718
273.163,-7.46407e-05
272.661,-0.000344374
269.541,-0.000345633
269.484,0.000897594
279.622,-8.76561e-05
277.086,-0.000241597
275.895,0.000144028
268.115,0.000257098
273.1,0.000276777
266.829,0.000690031
280.102,2.45379e-05
278.873,-0.000622655
274.148,0.000506592
275.549,0.000640521
271.723,-0.000470209
271.961,0.000877763
281.439,-0.000264635
277.53,0.000367027
268.243,0.000324603
272.347,-0.00036801
275.545,-0.00038051
272.956,-0.000674686
270.401,-0.000824553
287.671,0.000108881
274.103,-0.000387507
276.396,-0.000659336
284.439,5.73477e-05
275.257,-0.000567514
267.116,-2.79025e-05
287.026,-0.000325139
266.546,-0.00132907
278.274,-0.000219819
278.244,-0.000751811
273.322,-0.000721433
283.541,-0.000256498
283.988,-0.000267248
273.912,0.00121512
283.775,0.000313692
276.934,-6.14358e-05
278.26,-0.000139489
277.541,0.00105838
273.214,-0.000219148
279.448,0.000387889
270.252,-0.000681288
271.838,-0.000442735
274.456,0.000509706
267.744,-0.000410071
266.447,-2.40186e-05
266.91,0.000269904
284.328,-2.25332e-05
278.235,0.000339126
269.916,-5.58294e-05
281.695,0.000300299
267.707,0.000111642
277.217,-8.21162e-05
274.207,2.01476e-07
279.276,0.000126309
279.915,0.000334363
272.526,0.000437555
273.045,0.000327061
267.162,-0.000536244
267.914,-0.000112755
277.486,0.000915873
283.387,0.000907773
269.363,3.13268e-05
273.516,-0.000968945
278.149,-0.00066608
263.53,-9.11971e-05
285.058,0.000460353
276.079,-2.7343e-05
278.539,0.000135399
270.718,0.000948483
262.239,3.2608e-05
271.267,0.00100906
268.676,0.000330343
271.085,-0.000206718
278.875,-0.00028854
274.803,0.000293495
275.798,-0.000216035
281.539,0.000275507
281.943,-6.59681e-05
274.928,-0.000409316
277.4,-0.000181367
284.822,0.000544123
273.348,9.35446e-05
272.558,0.00020093
276.065,-0.000635916
270.707,0.000184933
274.519,9.77708e-05
272.999,0.000431285
272.721,0.000498224
282.986,-0.000511353
273.902,-0.000454951
272.691,-0.000304819
276.953,-0.000320536
271.35,-0.000400837
276.67,0.000613285
275.665,-0.000111907
277.079,-0.000544491
282.804,-0.000564887
278.96,0.000137177
280.241,-0.000149668
272.553,7.72201e-05
275.682,0.00114238
278.93,0.00015643
275.669,1.62142e-05
287.97,-0.000443407
271.759,-0.000351939
277.73,-0.0005894
268.739,0.000416269
274.911,-0.000227123
268.258,0.000288106
280.565,0.000249717
286.338,2.08225e-05
267.245,-0.000444006
274.463,0.000450799
283.505,0.000135497
276.355,-0.000809038
267.62,0.000766407
273.487,-0.000131215
262.553,-0.000440634
274.373,0.000574752
274.911,-0.000279625
274.923,-0.000412056
283.833,-3.65004e-05
268.616,-0.00053207
276.75,-0.000436047
275.191,9.23153e-07
272.479,-0.000631863
273.642,0.000576613
271.341,-0.000123025
277.359,-5.41595e-05
288.515,-1.93405e-05
276.892,-0.000310165
277.557,-0.000177091
281.788,-0.000544031
269.155,-0.000488271
274.952,0.00109342
270.323,-0.000308287
277.861,0.000108604
282.28,0.000112245
273.762,-0.000376125
278.945,0.00038188
268.353,-0.000516186
282.992,0.000422726
278.551,0.000728318
267.832,-0.000115492
276.833,0.000696109
276.39,-1.57053e-05
276.655,0.000451631
276.258,0.000282793
274.181,2.61302e-05
277.694,0.000679364
282.563,0.00042488
274.797,0.000911186
273.773,-0.000903548
283.491,-0.000529599
277.086,-0.000137541
272.73,-0.0001543
281.311,0.0001919
282.336,4.08215e-05
283.07,-0.000237504
276.311,0.000498896
275.944,0.000632735
273.882,-0.000449911
266.904,-0.000299486
272.014,0.000725848
272.934,-3.69008e-05
268.132,0.000624231
282.829,-0.000355642
281.985,0.00141903
277.541,-0.000400315
275.398,0.000294545
276.954,0.000644206
276.553,-4.51609e-05
267.047,-0.000255773
273.618,-0.00017849
270.93,0.00094111
268.644,-0.000439507
271.437,0.00112016
277.627,-2.41544e-06
268.628,-5.71726e-05
281.037,-0.000234734
270.426,-0.000272553
281.417,-0.000211793
271.009,-9.18124e-05
279.03,0.000136517
276.172,-0.00028527
269.621,-0.000510979
276.308,0.000138627
285.457,-0.000835023
275.271,-0.000802188
268.599,-1.59916e-05
270.865,-2.84388e-05
269.736,-0.000370309
275.891,-0.000596146
269.741,8.86374e-05
282.755,2.27237e-05
273.703,-0.000106185
276.081,0.000488639
274.021,-0.000252654
271.966,-6.51995e-05
272.374,0.000729742
274.408,-0.000702148
279.256,0.000277033
274.603,0.000973473
275.557,-0.000268923
278.263,-0.000547392
278.103,0.000164929
275.956,-0.000386824
266.065,-0.000763897
278.993,-0.000343565
275.269,0.000784492
275.893,-0.000116795
276.139,0.000342944
278.776,7.68898e-05
276.41,0.000356379
267.312,-0.00012601
273.713,-0.000604696
271.241,6.09619e-05
276.32,0.000951697
279.233,-0.000503032
273.414,-0.000265619
274.812,0.000274411
265.7,-0.000238915
272.896,-0.000391677
277.149,0.000130471
281.001,0.000891118
271.012,0.00015147
275.375,-0.000136226
282.121,0.000333838
278.776,-5.17555e-05
280.469,0.000412252
279.626,2.3355e-05
274.806,-0.000282009
274.768,0.000501979
277.714,0.000690677
278.831,-0.000598312
268.078,0.000460509
280.272,2.88578e-05
274.638,-0.00035275
285.036,0.0008264
271.593,4.96566e-06
265.929,-0.000263849
277.169,-0.000386025
275.031,-0.000803754
281.283,5.27206e-05
276.723,0.000389758
278.607,-0.000363763
267.856,6.26518e-05
279.021,0.000576072
282.767,-0.000141622
280.947,-0.000104971
286.269,-0.000782671
268.907,0.000452373
274.977,0.000373417
274.459,0.000506258
287.512,-0.000430547
274.761,0.000159222
274.797,-0.00050703
283.393,0.00018795
282.902,0.000593866
276.232,0.000773608
275.052,0.000449034
261.864,-2.40037e-05
262.808,0.000236305
276.087,0.000322723
277.398,-0.000514416
276.03,0.00026467
285.337,-0.000260821
286.747,-0.000915308
285.346,-0.000124552
260.172,-0.000161314
276.74,0.000841663
272.656,-0.000169845
274.691,-0.000534001
277.867,1.06698e-05
273.976,0.000490612
272.342,-0.000453244
276.532,-6.50635e-05
280.338,0.000146696
280.586,0.000143008
272.613,-0.000979572
285.787,9.17765e-05
278.974,0.000132038
279.869,0.000164833
283.697,-7.85097e-05
280.983,0.00022474
274.925,-0.000147007
283.983,0.000135706
273.29,0.000240622
273.948,-0.000282904
284.944,-0.000222172
276.408,0.000293164
277.815,-0.00033083
278.04,0.000468696
281.038,0.000485109
267.837,0.000222337
278.228,-0.000435316
289.493,-0.00102303
273.228,0.000219862
276.786,0.000127384
278.088,0.000499825
280.448,-0.00112582
277.679,-5.49819e-05
279.516,0.000603979
283.811,-6.68017e-05
273.257,3.91458e-05
274.959,-0.000314884
281.96,0.000403534
277.965,0.000690516
280.785,-0.000529569
282.351,-0.000588333
272.641,1.8563e-05
279.889,0.000223675
275.526,-0.000615591
281.22,0.00014336
276.191,-0.000324329
282.86,-0.000333917
287.268,-0.000413304
277.776,0.000645098
272.799,-0.000559831
274.162,0.000219803
271.989,-0.000298344
281.301,-6.23725e-05
276.056,0.000848905
276.224,-0.000240932
268.841,-0.0004932
273.906,-0.000719622
274.39,-0.000353826
272.299,-0.000618864
276.126,-4.69152e-05
282.656,-0.000428006
272.425,-0.000631983
283.415,-5.81213e-05
281.217,-0.000332243
274.259,0.000481467
278.142,0.000614703
275.455,0.00064361
285.769,-0.000339982
275.879,0.000496946
268.249,-0.000377532
276.206,-0.000647433
270.404,-0.000435278
268.442,-0.000504935
281.562,0.000849827
279.842,-0.00033306
275.929,8.34904e-05
274.06,-0.000118546
269.781,-0.000371999
272.887,-0.000480383
273.64,-0.000466073
283.991,-4.22903e-05
281.359,0.000123518
274.831,0.000155269
275.78,-0.000766814
273.856,-0.000479736
275.128,-0.000844669
267.41,-0.000104253
280.66,0.000168671
277.787,0.000554772
285.241,-0.000201627
277.255,0.00082025
275.892,-0.000461932
272.915,0.000596269
273.256,-0.000429661
279.612,3.78993e-05
272.242,0.000326781
281.952,0.000637562
274.33,0.00031878
270.406,0.000188837
271.882,-0.000276219
265.795,-0.000311479
278.405,0.000281053
270.9,0.000731609
281.545,0.000576819
282.254,-0.000570828
275.895,-0.000428504
285.276,-0.000363162
279.364,0.000388582
272.986,-3.00831e-05
270.385,5.2637e-05
274.74,-0.000313119
279.661,-0.000847588
284.855,0.00040287
271.871,5.54666e-05
273.4,-0.000280526
274.283,-0.000292188
273.97,0.000492668
277.67,-0.000383356
285.45,-0.00038967
268.091,-0.000105749
280.06,0.000500247
271.22,0.000849798
287.527,0.000365211
273.353,0.00029239
283.389,-0.000627164
274.362,3.85854e-05
278.749,0.000658831
277.404,-0.000583502
271.917,-2.21543e-05
267.434,-0.000737054
277.283,0.000428144
278.039,-0.000214815
274.922,0.000410199
278.05,-0.000609993
285.489,0.000195217
278.901,1.91992e-05
280.8,-0.000448838
282.699,-0.000506179
280.172,-0.000487549
279.681,-0.000480585
277.627,0.000226727
