distance,delta
2.71683,0.0019159
2.72786,-0.0794198
2.69495,0.000358602
1.93435,0.00315185
3.36239,-0.00301201
2.17451,-0.00263944
3.24817,-0.00598612
2.58912,0.0124471
1.95428,-0.00115692
2.20466,-0.0327807
2.81479,-0.0413489
2.6595,-0.0266871
3.36722,-0.0234673
3.04249,-0.0268615
1.94124,-0.00373653
2.54378,-0.05159
2.60994,-0.00837664
2.93251,0.051866
3.52334,0.00790505
2.07844,0.0231195
3.21147,-0.0161538
3.25169,0.00612358
2.60408,0.00529689
2.38837,-0.00555636
3.44571,0.0464769
1.75105,0.0223909
2.75299,-0.0107994
2.7802,0.0244827
3.30802,0.0201014
2.29964,0.0128641
2.81052,0.0176052
2.35748,-0.02154
3.53409,-0.0419009
3.22283,0.0115407
2.14726,-0.0222551
2.10631,0.0108786
2.73941,-0.0128436
2.48909,0.0265394
3.46086,0.0235198
1.9289,0.000785606
1.98408,-0.0465777
2.60447,-0.0341602
3.73351,-0.00694881
2.91629,-0.0256661
2.77643,0.0204449
2.33406,-0.00593219
3.35225,-0.0241247
2.27704,-0.00360528
3.08244,0.0191244
2.45113,-0.0526953
1.86936,0.00564303
3.207,0.0195663
3.51953,-0.00390094
2.46804,-0.0461641
2.49925,-0.0226848
4.62601,0.0536765
2.28465,0.0122246
2.60143,0.0157596
3.13453,0.00609632
2.83179,-0.0114824
2.8348,-0.00667165
2.90064,0.00560521
2.38124,0.0328267
2.20911,-0.0216125
2.57441,-0.0119081
3.06325,-0.0398096
2.29585,0.0244603
2.8712,0.011611
2.55198,0.0261485
2.13961,0.0478945
2.61175,-0.0101852
1.70318,-0.0234908
3.55967,-0.028423
2.26857,0.0361143
3.59085,-0.0049084
2.063,-0.0239353
2.98545,-0.0167026
3.11267,-0.00329721
1.81401,-0.0015125
2.62677,0.00604465
1.66029,0.0272119
2.99636,0.0270819
2.65945,-0.00319772
2.05795,0.00455282
2.49757,0.0180569
2.65631,0.0233817
3.0851,0.0242724
2.21906,0.0231244
3.56352,-0.0400806
2.98641,-0.017661
3.17934,-0.0230923
3.35022,-0.00647101
2.25891,-0.0479738
2.29866,-0.0330356
1.95141,0.0407818
2.74031,0.00968929
1.89616,-0.0211598
2.35989,-0.0161396
2.98998,0.0256421
3.58229,-0.0276008
2.40297,0.0267138
1.15094,-0.0259407
2.77396,-0.0161446
2.29013,-0.0557539
2.73084,-0.0277174
3.50371,-0.0115225
2.78027,0.0244139
2.3056,-0.0165359
1.93965,0.0525377
1.98775,0.0200673
3.29802,-0.0402029
2.93238,-0.0261342
4.28967,-0.000609968
2.82514,-0.0438943
2.89955,0.0145166
2.60959,-0.000217104
2.79265,0.0120335
2.77076,0.0339283
2.37709,-0.0333419
2.52013,0.0111244
2.15968,-0.0112379
3.32409,0.0118468
2.10239,-0.000822827
2.3349,0.0166648
2.54862,-0.0329983
2.25232,-0.0179408
1.48067,-0.00410863
2.0273,-0.0116786
3.01853,0.0127223
2.17869,0.0244321
2.64053,9.56956e-05
2.21334,-0.00240359
3.59078,-0.00484194
2.10302,0.0297968
2.43741,0.031339
3.06204,-0.00735698
2.88354,-0.0163512
2.46794,0.0242452
2.08741,0.00634269
2.29607,-0.0148155
3.18177,0.00572996
2.9746,0.0410272
2.08973,0.0196409
2.81558,-0.0187027
2.58669,0.0226853
2.75413,-0.0119385
2.56644,-0.0351874
2.71423,0.035775
3.02425,0.00699741
1.87211,0.0263293
2.62885,-0.00385418
2.48696,0.0520996
3.09167,-0.044795
2.30329,0.0326472
1.63346,-0.0240888
2.92045,-0.00638452
2.70188,-0.0143816
2.71321,-0.0257137
2.75355,0.0433259
2.65263,0.0192473
2.06517,-0.0104834
3.31722,-0.0047173
3.41451,-0.000443274
3.38827,-0.021084
1.6951,0.03146
2.60527,-0.0583967
2.28423,-0.0264165
1.68809,0.0306608
2.06533,-0.0262648
1.99749,0.0181349
4.53374,0.0443872
3.1269,-0.0331506
2.50894,-0.00894152
2.86782,-0.0240665
2.33349,-0.0209884
3.41554,0.0532103
2.6878,0.0231325
2.93781,-0.00811906
2.16196,-0.0291457
2.50989,0.0291682
3.30519,-0.00831258
2.4588,-0.0369297
3.69482,0.0161209
3.01286,-0.0362959
2.46875,0.0234421
2.8811,0.0563985
2.71043,-0.0541767
3.0781,-0.031226
2.80862,-0.0429949
2.83346,-0.0053376
2.33055,0.0444491
1.65581,-0.0229926
2.7486,-0.00641229
3.24221,-0.0625196
2.62945,0.0189906
2.10967,-0.000293991
2.41041,0.00365217
2.86199,0.0364426
2.39951,-0.00107363
2.47965,0.00472338
3.10696,0.00241651
2.07901,-0.0086945
1.66512,-0.0010608
2.7911,0.0214005
2.86584,-0.0220891
3.10161,-0.0391076
2.77311,0.000326405
3.05848,-0.0506648
3.41778,0.00409246
3.07388,0.0198743
3.47787,-0.00912068
2.66812,0.0115639
3.13311,0.00751901
2.72055,-0.0252391
2.95946,0.0171034
2.36376,0.00342979
2.72635,0.0158366
2.78352,-0.00227142
2.22787,-0.0247498
1.95625,0.0124996
2.9715,-0.0340008
2.21482,0.0117399
3.22471,-0.0137696
2.42295,0.0223606
1.82316,-0.00284481
2.45063,0.0337457
2.53104,0.0236436
2.65532,-0.0225091
2.38374,0.0146962
2.86436,0.018451
2.05279,-0.00591329
2.04909,0.00559582
2.98132,0.026493
2.37853,-0.0582207
3.25905,-0.0168618
2.48838,0.003806
2.60513,-0.0426261
2.22833,-0.00958161
3.27755,0.0115101
2.77643,0.0204449
3.76612,-0.00049137
2.93048,0.0148361
2.22847,0.0137129
2.03339,-0.0724573
2.359,0.000376777
2.52546,0.02923
2.74135,-0.0304146
2.22359,-0.0439055
2.27,-0.0121874
2.23458,0.0310413
2.28414,0.043982
2.66299,-0.0379914
2.55941,0.0187127
2.16431,0.0310019
2.57998,0.0293997
2.6294,0.00341613
2.4526,-0.0229075
3.09764,-0.0195135
2.1854,0.0333486
2.90012,-0.0173113
2.68567,-0.0137957
3.02013,0.00330879
2.13486,-0.025485
3.16925,0.0338741
2.37188,0.0109345
2.19361,-0.0373637
3.27001,-0.00438897
2.55162,0.0577531
2.46886,-0.0157336
2.39394,0.0201233
3.09958,0.0488568
2.57795,-0.0310733
2.66505,0.0224546
3.15448,0.00177443
3.43968,0.0290671
2.352,0.0386232
3.12001,0.0518656
2.93356,-0.0116865
3.05249,-0.0368604
1.96094,0.00781289
2.48989,0.0413584
2.5427,-0.00363498
4.39748,0.000958064
2.8109,-0.00621487
2.60209,0.0150954
2.55131,-0.0122476
3.4495,-0.0120004
3.50411,-0.0119233
2.7564,-0.00639814
3.16224,0.017452
2.68189,-0.033455
2.93557,0.0409975
3.23027,0.0119125
2.29113,-0.00987638
1.99353,-0.0325916
2.82112,-0.0164334
2.41538,-0.0403791
2.41146,0.0650976
2.1833,-0.0114263
2.57099,-0.0241198
2.72705,0.0541962
2.49654,0.0112688
2.80689,-0.00219936
1.76584,0.00759958
2.86004,-0.03191
3.29672,-0.0389083
2.22306,0.0269363
2.45211,0.0322634
2.50456,-0.00455814
2.58918,-0.00323964
2.41874,0.0109461
2.89559,0.0106611
2.56047,0.0176521
3.3072,-0.0181406
2.41954,0.0179642
2.12319,-0.0450678
2.25243,0.0210033
2.45352,-0.0550818
3.09763,-0.0116922
2.04363,-0.0358153
2.66153,0.00253211
2.11992,0.0363268
2.05519,-0.0161317
2.65858,0.00548672
3.57627,-0.00595482
1.98252,0.00966318
2.02847,0.018409
3.11547,0.00952601
2.3436,0.00796662
2.21721,0.00935728
1.64404,0.0122068
3.47577,0.000787845
1.63707,-0.0355028
2.87605,0.0223922
2.8281,0.0390852
2.30866,0.042899
1.97899,0.0444487
1.86589,0.00910733
3.30089,-0.019641
2.04966,-0.00278085
4.08923,0.0279613
4.03146,0.0310441
2.97663,-0.04694
2.82396,0.0197922
1.97377,0.0027904
1.9686,-0.0779723
2.95339,-0.000263484
2.41169,0.0179962
2.33636,0.0464514
2.74578,-0.0192138
2.77287,0.0161948
3.14548,-0.0517314
2.19656,0.0456234
2.1514,0.0595331
3.4362,0.0247371
2.74943,-0.0384894
1.75342,-0.0268612
1.95161,0.0327681
2.39416,0.019898
2.60398,-0.0336708
3.09448,-0.0241711
3.03538,-0.0197561
3.34238,-0.0455021
3.71626,-0.0131314
3.37145,0.0113606
2.59778,-0.0196564
2.02923,0.00983606
2.76542,-0.0544811
2.26529,0.000331547
3.53967,0.0228325
2.96442,0.0199548
2.23794,-0.00356393
2.52567,0.0212001
2.77184,0.0562859
3.37088,-0.0115091
2.00501,-0.0128189
2.58909,-0.026589
3.02907,-0.0134482
1.7545,-0.0513752
2.60956,0.0232485
2.11097,0.0218381
1.6496,-0.00897955
2.37838,0.027869
2.64606,0.00237557
2.80501,-0.0315694
2.26295,0.0104911
2.78145,0.03886
2.9058,0.0160718
1.99936,-0.00717242
2.12452,-0.0151436
2.26125,-0.0112521
2.66529,-0.0324766
1.68325,-0.00356115
2.35194,0.023057
2.22404,0.0103337
2.14634,0.0333469
2.56634,-0.019467
2.38364,0.0616677
3.0352,0.0116781
2.33848,-0.0181706
3.2844,0.0202911
2.72419,-0.0210642
2.55695,-0.0335127
2.63976,-0.0147583
3.56966,-0.0149737
2.03385,0.0208352
3.54545,-0.0376356
2.70419,-0.00106893
2.39159,0.00684999
2.09974,-0.00599277
1.93723,-0.0544179
1.96798,-0.0148575
2.31839,0.00192575
2.39249,-0.00967594
2.46174,0.0304509
2.15074,-0.0179284
2.0511,0.0270223
2.14723,0.00121248
2.47536,0.00901889
1.85018,0.0170124
1.78173,-0.0629826
2.21729,-0.0219779
2.31291,-0.00822393
3.02981,-0.0298121
3.19532,-4.19105e-06
1.39184,0.037844
2.3781,0.0437711
3.51629,0.0227771
2.91195,0.0177327
2.37246,0.0728533
2.0615,-0.0302508
2.3203,1.47003e-05
2.46551,0.00323852
2.64403,-0.0112127
3.10564,0.00373339
2.35076,0.0398645
2.69163,0.0271246
2.19362,0.00950915
1.69993,-0.00461904
2.3729,0.0255361
2.29655,-0.0231141
2.94796,-0.0338932
3.39506,0.0346273
2.08912,-0.0188071
2.37484,-0.00765617
2.92679,0.0497741
2.81644,-0.0351928
3.79293,0.00394441
3.38235,-0.0307873
2.5299,-0.0220836
3.32688,0.0168656
2.12818,-0.00318188
2.80087,0.0663156
1.9289,0.000785606
1.75716,0.000657398
2.79967,0.0753345
2.80819,0.0199322
1.92913,0.0786834
2.87041,-0.0266578
2.71435,0.0356486
2.72546,-0.00671082
2.31255,-0.0313014
2.81182,0.0241208
2.43043,-0.000747334
3.25336,0.0357008
1.96322,-0.0179091
2.99387,-0.0094998
3.01285,-0.0206605
3.09946,-0.0369605
2.86386,0.00332287
3.91987,0.00981678
1.93556,-0.0371192
2.59591,0.013468
3.29967,-0.0106042
2.5761,0.0645245
1.98313,-0.0300057
2.49499,-0.0184263
3.14993,-0.00148909
2.31517,0.0363964
2.2789,-0.0523399
3.9814,0.0264164
2.3974,0.00884624
2.95248,0.0318967
2.50873,0.038142
2.60634,0.0186589
2.55939,0.0421753
2.0092,-0.0170081
2.79031,-0.00906048
2.3102,0.00230266
2.70177,0.0326054
2.731,-0.00443724
2.41771,-0.0192744
2.69153,-0.0352781
2.32702,0.0167294
2.1438,0.0358915
3.14207,-0.00144013
3.05039,-0.00351121
2.58853,0.0286526
2.35256,-0.000993258
2.89435,-0.00372624
2.02142,0.0410827
3.44058,-0.0187029
2.25163,0.00618639
1.17961,0.0547662
2.92172,0.0157829
1.89407,-0.0346991
2.35864,-0.0383226
3.5505,0.0119954
2.50026,0.0231824
1.40961,0.0435149
2.03546,-0.0276477
2.30772,0.0360253
3.63656,0.00406207
2.34219,0.00937601
1.64657,0.025301
3.00588,-0.0449443
3.19082,0.0201137
3.05309,-0.00621048
2.31295,-0.0473254
2.22061,0.0137625
3.26704,0.0376495
2.69449,-0.0148038
3.4847,0.0152987
2.00878,0.0537192
3.25113,-0.00894208
2.49273,-0.000544786
1.8579,-0.0532111
2.12021,-0.0264645
2.43814,0.0227952
3.81572,0.0280321
2.72901,-0.0493212
2.90687,-0.0318717
3.34179,0.0410255
2.36472,0.0259097
2.78539,0.00367442
3.17234,0.00734917
4.01133,0.0355433
2.43338,-0.011505
2.02489,-0.00926889
2.47285,-0.00409914
2.78875,0.00030798
2.74461,0.0366446
2.63261,0.00801026
2.09996,0.0719134
3.00446,0.0111622
2.35745,0.0175455
3.99029,-0.00591138
2.82031,0.0546941
2.40692,0.0540202
3.06401,-0.00932492
3.66879,0.0108944
3.49407,-0.0487592
2.554,0.000686143
2.73289,0.00148348
2.77528,0.0137785
2.64593,-0.0131195
3.10469,-0.0109437
1.98126,-0.0672015
2.95135,0.0330219
2.60772,0.0250877
2.0944,0.00715884
2.51681,0.0456852
2.69468,0.024068
2.23939,-0.0128258
3.09896,0.00259958
3.47111,-0.0179876
2.02204,0.0248351
2.34544,0.0139308
4.58395,-0.00582043
3.12485,0.0157729
2.26524,0.0160053
2.08638,-0.0473197
2.41491,0.0225948
3.81613,-0.00362547
2.53727,-0.0216408
3.16533,0.00654726
2.02031,0.0343738
2.55475,-0.0469354
3.56292,0.0073928
2.01653,0.00690474
2.60627,0.0421723
2.58428,-0.00615439
2.33651,-0.0318217
3.11449,0.00269882
3.19121,0.0197252
3.5894,-0.0190905
2.65802,0.0685393
3.14855,-0.0157402
2.52719,0.0509337
1.98592,0.00626964
2.38242,0.0238263
2.96896,0.00760254
2.81227,-0.0388305
2.46893,-0.000183942
1.91,-0.011567
2.27602,-0.0416445
2.5615,-0.0224402
2.74149,0.024137
2.94248,0.0340819
2.25389,-0.0117012
2.83816,0.00559151
3.04471,0.00997253
2.14326,0.0442373
2.70502,0.0137277
2.8732,0.0408664
2.77611,0.0207611
2.50695,0.0086757
2.59581,-0.00986925
2.06546,0.0439189
3.23589,0.0141065
3.41334,0.0163487
2.21628,0.0180958
2.96912,0.0152589
2.98271,0.00947557
2.64437,0.0509446
3.55633,-0.017268
2.3977,0.0632366
3.06077,0.0486028
3.51348,0.0412037
3.45263,0.0395529
3.08277,0.0422314
3.38989,0.000735947
2.41053,0.00353587
2.2649,-0.00708531
3.1099,0.0150965
2.74464,0.00536287
2.62236,-0.0754802
3.55072,0.00396723
2.93683,-0.0227667
1.68677,-0.0461437
2.27115,0.00228588
2.12528,-0.0315269
3.57802,0.00791372
2.10931,0.0235066
2.4299,-0.000208765
2.68436,-0.0281071
2.47363,0.0185587
3.13417,-0.00916985
2.36362,-0.0276868
2.62742,0.013205
2.17749,0.0178262
1.83763,0.0139338
3.01323,0.00239335
2.42609,-0.0042125
2.93869,-0.0246295
2.83695,-0.00101653
2.10867,0.0163332
2.42369,-0.0330626
2.25045,0.00736416
3.86126,0.0137357
2.85817,-0.0300445
2.67796,-0.00608609
1.55132,0.0189934
4.00629,0.00933181
2.23573,-0.0247912
2.51007,-0.0335115
3.26254,-0.0125365
2.75827,0.0620447
2.17783,-0.0372038
4.14992,-0.0171115
3.04979,-0.0107318
2.31168,-0.00699214
2.4201,-0.0138464
2.84363,0.00792761
1.85399,-0.0180483
2.74342,-0.0246746
2.79978,0.0127192
2.02572,0.00552954
2.36703,0.0157816
3.02765,0.0192232
2.95495,-0.0174494
3.17366,0.0138412
2.36432,-0.0361991
2.62297,0.00202896
2.9691,0.0152701
2.7442,0.0136109
3.62308,0.0409861
2.65386,-0.0210517
3.69528,-0.0155908
2.26604,-0.0394817
2.68893,0.00637778
3.96013,-0.0226309
2.84728,0.0199113
2.65377,0.00247672
2.4236,0.0373423
2.50168,0.00613543
3.39941,-0.00878162
2.50457,0.0266839
2.12273,0.0413351
3.24937,0.016254
2.7694,0.0040342
3.00521,0.0260437
2.92021,0.0329146
2.54516,0.0173434
2.54575,-0.0144952
2.37911,0.0193253
1.98699,0.00519707
2.18104,0.00645563
2.49185,-0.0621663
2.20305,7.64816e-05
2.45403,-0.000905267
3.49466,0.0365884
3.01254,-0.020352
2.21266,0.00609384
2.66858,0.0032961
2.78112,0.0313792
2.1817,-0.00982907
2.79275,-0.0271234
3.62043,-0.0110526
2.95187,-0.00655888
3.25662,0.00900688
3.26826,-0.0182568
3.37787,-0.0263033
3.40732,-0.040134
2.16552,0.0219808
2.90635,0.00771295
2.92801,0.0329291
2.40073,-0.0413551
2.41009,-0.0350949
2.63879,-0.0450363
2.19877,-0.0112737
2.29514,0.017356
2.52921,0.033292
2.15905,-0.049674
3.88136,-0.00636053
2.31036,0.0021409
2.54276,-0.0271307
3.27076,0.00268208
3.02623,0.0206476
2.73356,-0.00699403
3.47283,-0.0118928
2.07993,0.0138184
2.54949,0.0442624
2.01947,-0.0194671
4.31573,0.00458114
1.95484,0.0061011
2.27206,0.00919478
2.71536,-0.0356713
2.47377,-0.0284605
2.74506,0.0283782
2.52681,0.012256
2.45755,0.0190102
2.04078,-0.0251521
2.73604,0.00614256
2.68285,0.0124581
2.57485,0.0267121
3.6835,0.0118153
2.8196,-0.00709615
2.45337,-0.000249213
2.38127,-0.00626817
3.31131,-0.0144395
2.63718,-0.0278067
2.08553,-0.0308417
2.08133,0.0358603
3.69781,0.0209432
2.30119,0.0425575
2.65664,-0.0316385
2.51712,-0.0249275
2.19709,0.0138499
3.17622,-0.0199733
2.66075,0.00331423
1.73431,-0.0468133
2.02313,-0.0153204
2.47334,-0.0280234
2.23366,0.0397737
2.44955,-0.0198633
2.93229,0.036459
2.23655,0.0134514
2.17085,-0.022417
3.00993,0.0213185
2.03597,0.00309049
2.675,-0.0265656
2.81056,-0.00587402
2.68559,0.0409774
3.25574,0.0411302
3.1535,0.0340027
2.97834,-0.0252198
4.31494,-0.00243531
3.62602,-0.00882974
3.46315,0.0212251
1.94623,-0.0165433
2.39895,0.0463632
2.74539,0.0280483
2.19395,0.0404291
2.50821,-0.0238399
2.84778,-0.0196569
2.19608,0.00704025
2.15358,0.018291
2.71222,0.0221547
1.99936,-0.00717242
2.24358,0.00642188
2.08674,0.0538864
1.69703,0.0373437
2.77406,0.0540616
2.24038,0.0096248
2.98511,-0.00854715
3.57414,-0.00382361
1.44355,0.0330136
2.77834,-0.020523
2.26594,0.0153145
3.3725,0.0103128
2.18206,0.0288824
2.02366,0.0388412
2.11366,0.0347781
2.2467,-0.0123285
1.81918,0.0167552
2.77959,-0.0217738
2.1005,-0.0223776
3.52954,-0.00610291
3.06331,0.0538733
2.59858,-0.0204513
3.01599,0.0386959
2.21201,0.0301745
3.80708,-0.00238926
2.92336,0.0141394
2.64176,-0.0167602
2.96077,0.031415
2.56485,-0.0414135
2.44318,0.00213369
2.41725,0.0124362
1.86237,0.0360645
3.15474,0.0249524
1.99396,-0.0173999
2.59382,-0.00788139
2.28839,-0.00714186
2.63523,-0.010227
2.03742,0.00945195
2.66679,-0.0183558
2.47474,0.0408865
4.44771,0.0210389
2.02396,-0.0317744
3.00191,0.00589795
4.25633,0.032736
2.76097,-0.0187803
1.96325,-0.0570006
2.36276,-0.00338044
3.53446,0.00460029
2.83594,-0.0156243
2.49349,0.00651343
3.04695,-0.0235126
2.03691,0.0177741
2.22651,-0.0311935
1.91029,-0.0196603
2.41058,-0.0199521
3.77462,0.00662626
2.63349,0.00713109
3.63032,0.0493658
2.69895,-0.00364095
1.68347,-0.0272203
4.23865,-0.0199037
3.20078,0.0101561
1.76853,-0.0419692
3.09915,0.0336641
3.51706,0.00637767
3.03155,-0.000303108
3.01092,-0.00310291
1.96361,0.0129553
3.12102,-0.00382869
2.87731,-0.0101196
2.50583,-0.0136427
1.85342,0.0606448
3.65577,-0.0698301
2.2583,0.0620163
2.33796,0.0136074
2.63515,-0.0179656
2.55526,0.030676
2.85972,-0.0159711
2.19206,-0.00455617
1.60427,-0.0027062
2.33398,-0.00585743
3.38687,-0.0118655
3.1241,-0.0381624
2.49126,0.0243664
4.19766,-0.0882817
2.41862,0.0110704
2.94663,0.00649248
2.1405,-0.0155
2.57325,-0.0185643
2.4095,-0.0345028
2.88782,0.0262402
2.71321,-0.0257137
3.60424,0.0207649
3.27941,0.0330866
2.80908,-0.00438807
3.05868,-0.00398841
2.62888,0.0351815
2.02085,0.0260227
2.47444,-0.00569315
3.34896,-0.00520788
2.21083,-0.0233276
1.97348,0.0499606
2.40441,-0.0372218
2.76269,-0.075193
2.51262,-0.0360526
3.66559,-0.0327818
2.31883,-0.0141396
3.40117,-0.00273311
1.8748,0.0236401
3.83848,-0.00254184
2.61555,-0.013989
2.43548,0.00202296
1.88884,0.072101
2.87086,-0.0114804
2.99237,0.0154435
3.28635,-0.036349
2.78395,-0.0105159
2.5144,-0.0065923
4.15175,-0.0189334
4.27694,-0.0269439
1.66213,0.00192825
2.97758,-0.0244565
1.78077,-0.0307698
2.73233,-0.0292029
2.8391,-0.0109734
2.02987,0.0404401
3.21054,0.00039395
2.15921,0.00485484
2.1238,0.00119859
3.29646,0.0394749
2.19258,0.0105453
2.0404,-0.0482125
2.66474,0.0227607
2.51998,-0.0199837
2.88783,-0.00501784
2.55062,0.0431284
2.3637,-0.00432169
2.42852,-0.0222662
2.39027,0.0237929
3.19928,0.0116599
2.5094,-0.00158524
2.33486,-0.0223637
1.80064,0.0118638
2.01289,0.0574213
2.66651,0.0288021
3.73055,-0.0352402
2.71985,0.00670916
2.68438,0.0109363
2.23002,-0.0112666
3.15372,-0.0287192
2.06781,-0.02875
2.66022,0.0194685
2.9936,0.037651
2.47512,0.0248846
2.46214,0.03786
2.46087,-0.0468088
1.75374,-0.0193667
2.7034,0.0231597
2.63035,0.0415283
2.90124,-0.00279968
2.34579,0.029207
4.35405,0.0365747
2.21278,-0.00965682
2.13083,-0.0448952
2.71627,-0.0131482
2.65976,0.0121157
2.28744,0.0172461
2.71361,-0.0495503
2.79583,0.0401071
2.10024,-0.0221197
2.36534,0.0252853
3.31271,0.00759772
1.8098,0.0105125
3.82438,0.0428045
3.19715,0.0216008
2.78012,0.00894517
2.6192,-0.00201518
3.57968,-0.00155948
1.86031,-0.0243718
1.97407,-0.00531808
2.12999,0.0418848
2.95321,0.00772928
2.33553,-0.00740652
2.61406,0.00312764
2.96658,0.0177967
3.32834,0.0232241
3.56143,-0.0458071
2.44723,-0.00973396
2.49352,-0.0169622
2.58419,0.00955728
2.35952,-0.0235848
2.81303,-0.0317846
2.65233,0.0507994
3.39608,0.0023585
3.19051,-0.018633
1.66672,0.00515793
2.33018,0.0291935
2.41039,-0.00414013
2.62806,0.0125672
3.47232,-0.0270094
3.09332,0.0238651
3.08538,-0.0228831
3.19645,-0.00895231
2.61394,0.0110642
2.17832,0.03262
2.46025,-0.0305657
2.6352,0.060113
3.64476,0.0427413
1.55429,0.00820921
1.73761,0.00457744
2.44699,0.0139452
2.69554,0.0466443
2.57792,0.0314511
2.47016,-0.056102
2.61352,-0.00414227
1.8947,-0.0587624
2.64358,-0.00295973
1.69817,0.0283923
1.96124,0.0309474
2.9752,-0.06114
2.66313,-0.00687914
2.27764,-0.00420585
3.55221,0.0259192
1.88158,0.0324789
2.75098,-0.0244136
2.73322,-0.0222833
2.8911,0.0307704
3.29454,0.0257768
3.6581,-0.0252827
2.47273,-0.00398392
3.52528,0.0137785
2.67863,0.00886717
2.73731,-0.0263681
3.29378,0.0265291
2.77879,0.00245544
2.71577,0.026415
2.28542,-0.0197934
2.79335,0.00352511
2.55894,0.0269966
3.51134,0.019908
1.67835,-0.00647351
2.8659,-0.0143339
2.17435,0.0209604
2.35921,0.00797272
3.37331,0.0173102
2.21977,0.0302258
3.65096,0.0365357
2.50551,0.00230438
3.821,-0.0163126
3.36971,-0.0103358
3.70183,0.0169247
1.81935,0.0244021
3.38786,0.0262044
2.94179,-0.0199127
3.11641,-0.0304754
3.13356,0.00706204
3.13814,0.00248026
2.50437,0.0112523
2.64488,-0.0042511
2.33981,0.0586268
2.37484,-0.00765617
2.08448,0.0639608
2.13987,0.0163763
3.44618,0.0225692
2.82244,-0.0255651
2.39793,0.0317605
2.82196,0.00616898
2.97966,-0.018726
2.63792,-0.0129154
2.06446,-0.00977736
3.1079,0.00147204
2.08318,0.0105681
3.14364,0.0126128
2.75388,-0.0195079
1.73582,-0.00925718
1.74238,-0.0236314
2.57603,0.0255365
2.46642,-0.0132941
2.96607,-0.0207573
3.62522,-0.0158449
1.62954,-0.0123537
3.15966,0.0356497
2.38808,-0.00526552
2.39446,-0.00383831
1.80856,-0.0116805
2.65852,-0.00227282
1.92062,0.0325092
2.59513,-0.00919337
2.81472,0.0212126
2.26731,0.0217555
3.12491,-0.0155363
2.84665,-0.00289679
2.30919,-0.0435663
2.28196,-0.0163346
2.65837,-0.0177467
2.69934,0.0194115
2.69619,0.0225642
2.71369,0.0128688
3.07953,-0.0326588
2.2537,0.00411702
3.02912,-0.0213089
4.01544,0.000186667
2.29743,0.0150729
2.32005,0.0315166
2.11522,0.0175896
2.81285,-0.0237913
2.52477,0.0142941
2.99756,0.0180606
2.2537,0.00411702
2.49756,-0.0444384
2.616,0.0168096
3.34676,0.020432
2.75361,-0.0348559
2.12444,0.0161879
2.62708,-0.0098952
3.60864,0.0319836
1.87058,-0.0190224
2.55262,0.00207113
1.9982,-0.00601557
2.73458,-0.0158296
3.6752,0.0201114
2.75654,0.00908218
1.74316,-0.0400382
1.94881,-0.0191256
3.54844,-0.00937411
2.90735,-0.00110286
3.04824,0.00644537
2.7737,-0.0158878
2.01655,-0.00873575
3.00351,-0.0191313
3.12271,-0.00551927
2.89308,0.00536072
2.79045,0.0298579
2.06251,-0.0156301
3.56981,-0.0385565
2.82466,0.0268999
2.19591,-0.000601083
3.37084,-0.00365164
3.12175,0.0110634
3.83065,-0.0415872
1.99876,-0.00657314
2.70743,-0.0277416
3.44718,0.0137546
2.59635,0.00521278
2.21785,0.000900141
3.74942,0.00839463
2.92125,-0.0149986
3.69445,0.0243034
2.5102,-0.0414458
2.34921,-0.0210861
2.96623,0.0493996
2.68724,0.0236996
3.08098,0.0127721
3.41632,-0.00225842
2.45739,-0.0198941
3.7661,-0.0160988
2.3288,-0.0241093
2.56369,-0.0246274
2.10079,-0.0148495
2.36081,-0.00924431
2.55933,-0.0358966
2.99467,-0.0181049
2.51383,0.00179418
2.3054,-0.00852875
1.90918,0.0205087
2.51316,-0.0287802
3.21147,-0.0161538
2.307,0.013311
1.82595,0.00217743
3.16043,0.0192602
2.02381,-0.0316261
1.7888,-0.0231743
3.19949,0.00363222
2.63164,-0.0144517
2.3401,0.00365411
2.56017,-0.0289216
2.82724,-0.0225506
2.14632,0.017744
2.18043,0.0148811
2.89791,0.00833848
2.98121,-0.0202682
2.01887,0.0123773
2.61562,0.0171939
2.03501,0.0587439
3.37464,0.047234
2.87558,-0.00839079
2.36257,-0.0188233
2.867,0.0236285
2.00378,0.027466
2.72222,0.0277753
2.86609,0.00109601
2.71688,-0.0293845
2.42418,0.0289425
2.78195,0.0149218
2.43023,-0.000547218
1.63675,-0.0273777
3.02483,-0.00920983
3.58178,0.01197
3.30631,-0.00943896
3.41378,-0.0153417
2.79574,-0.00667294
2.20221,0.0165448
3.92055,-0.0377415
4.02041,0.0264666
2.54746,-0.0474639
2.06422,0.0217186
2.61442,-0.0206676
2.69449,-0.0148038
2.63482,-0.0566926
2.77422,0.0382768
2.57994,0.00599567
2.58327,-0.0442099
2.51915,-0.0113385
2.60358,0.0292372
3.61069,0.0299359
2.48079,0.0113977
2.19878,0.0121623
2.44387,-0.0063661
2.26908,-0.0034532
1.88995,-0.0149504
2.65983,-0.0504565
1.92376,0.0449882
3.15872,-0.00246789
1.8847,-0.0331342
2.9041,-0.00566506
2.89791,-0.00728671
2.86436,0.018451
2.53811,0.0087625
2.60735,0.0645243
2.70547,-0.0257826
3.58365,-0.0133373
2.7033,0.0154519
3.67534,0.0121581
3.15374,-0.0287437
3.09238,-0.0220639
2.40772,-0.0170982
